,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
6347,Lebanon,LBN,2021-03-02,47625.0,,,1766.0,3721.0,0.7,,,545.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinopharm/Beijing; Sputnik V,Government of Lebanon,https://impact.cib.gov.lb/home/dashboard/vaccine
6348,Lebanon,LBN,2021-03-03,54585.0,,,6960.0,4170.0,0.8,,,611.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinopharm/Beijing; Sputnik V,Government of Lebanon,https://impact.cib.gov.lb/home/dashboard/vaccine
6349,Lebanon,LBN,2021-03-04,57474.0,,,2889.0,3951.0,0.84,,,579.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinopharm/Beijing; Sputnik V,Government of Lebanon,https://impact.cib.gov.lb/home/dashboard/vaccine
6350,Lebanon,LBN,2021-03-05,60538.0,,,3064.0,3650.0,0.89,,,535.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinopharm/Beijing; Sputnik V,Government of Lebanon,https://impact.cib.gov.lb/home/dashboard/vaccine
6351,Lebanon,LBN,2021-03-06,60740.0,,,202.0,3678.0,0.89,,,539.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinopharm/Beijing; Sputnik V,Government of Lebanon,https://impact.cib.gov.lb/home/dashboard/vaccine
6352,Lebanon,LBN,2021-03-07,61330.0,,,590.0,2962.0,0.9,,,434.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinopharm/Beijing; Sputnik V,Government of Lebanon,https://impact.cib.gov.lb/home/dashboard/vaccine
6353,Lebanon,LBN,2021-03-08,64007.0,,,2677.0,2593.0,0.94,,,380.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinopharm/Beijing; Sputnik V,Government of Lebanon,https://impact.cib.gov.lb/home/dashboard/vaccine
6354,Lebanon,LBN,2021-03-09,64974.0,,,967.0,2478.0,0.95,,,363.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinopharm/Beijing; Sputnik V,Government of Lebanon,https://impact.cib.gov.lb/home/dashboard/vaccine
6355,Lebanon,LBN,2021-03-10,87216.0,75341.0,11875.0,22242.0,4662.0,1.28,1.1,0.17,683.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinopharm/Beijing; Sputnik V,Government of Lebanon,https://impact.cib.gov.lb/home/dashboard/vaccine
6356,Lebanon,LBN,2021-03-11,91967.0,76883.0,15084.0,4751.0,4928.0,1.35,1.13,0.22,722.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinopharm/Beijing; Sputnik V,Government of Lebanon,https://impact.cib.gov.lb/home/dashboard/vaccine
6357,Lebanon,LBN,2021-03-12,95888.0,78177.0,17711.0,3921.0,5050.0,1.4,1.15,0.26,740.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinopharm/Beijing; Sputnik V,Government of Lebanon,https://impact.cib.gov.lb/home/dashboard/vaccine
6358,Lebanon,LBN,2021-03-13,,,,,5442.0,,,,797.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinopharm/Beijing; Sputnik V,Government of Lebanon,https://impact.cib.gov.lb/home/dashboard/vaccine
6359,Lebanon,LBN,2021-03-14,,,,,5778.0,,,,847.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinopharm/Beijing; Sputnik V,Government of Lebanon,https://impact.cib.gov.lb/home/dashboard/vaccine
6360,Lebanon,LBN,2021-03-15,104725.0,81802.0,22923.0,,5817.0,1.53,1.2,0.34,852.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinopharm/Beijing; Sputnik V,Government of Lebanon,https://impact.cib.gov.lb/home/dashboard/vaccine
6361,Lebanon,LBN,2021-03-16,115164.0,86098.0,29066.0,10439.0,7170.0,1.69,1.26,0.43,1050.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinopharm/Beijing; Sputnik V,Government of Lebanon,https://impact.cib.gov.lb/home/dashboard/vaccine
6362,Lebanon,LBN,2021-03-17,120890.0,88219.0,32671.0,5726.0,4811.0,1.77,1.29,0.48,705.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinopharm/Beijing; Sputnik V,Government of Lebanon,https://impact.cib.gov.lb/home/dashboard/vaccine
6363,Lebanon,LBN,2021-03-18,129487.0,90974.0,38513.0,8597.0,5360.0,1.9,1.33,0.56,785.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinopharm/Beijing; Sputnik V,Government of Lebanon,https://impact.cib.gov.lb/home/dashboard/vaccine
6364,Lebanon,LBN,2021-03-19,135277.0,92573.0,42704.0,5790.0,5627.0,1.98,1.36,0.63,824.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinopharm/Beijing; Sputnik V,Government of Lebanon,https://impact.cib.gov.lb/home/dashboard/vaccine
6365,Lebanon,LBN,2021-03-20,135349.0,92597.0,42752.0,72.0,5216.0,1.98,1.36,0.63,764.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinopharm/Beijing; Sputnik V,Government of Lebanon,https://impact.cib.gov.lb/home/dashboard/vaccine
6366,Lebanon,LBN,2021-03-21,138420.0,93801.0,44619.0,3071.0,5234.0,2.03,1.37,0.65,767.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinopharm/Beijing; Sputnik V,Government of Lebanon,https://impact.cib.gov.lb/home/dashboard/vaccine
6367,Lebanon,LBN,2021-03-22,148119.0,98022.0,50097.0,9699.0,6199.0,2.17,1.44,0.73,908.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinopharm/Beijing; Sputnik V,Government of Lebanon,https://impact.cib.gov.lb/home/dashboard/vaccine
6368,Lebanon,LBN,2021-03-23,158018.0,102363.0,55655.0,9899.0,6122.0,2.32,1.5,0.82,897.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinopharm/Beijing; Sputnik V,Government of Lebanon,https://impact.cib.gov.lb/home/dashboard/vaccine
6369,Lebanon,LBN,2021-03-24,166015.0,105534.0,60481.0,7997.0,6446.0,2.43,1.55,0.89,944.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinopharm/Beijing; Sputnik V,Government of Lebanon,https://impact.cib.gov.lb/home/dashboard/vaccine
6370,Lebanon,LBN,2021-03-25,174031.0,108630.0,65401.0,8016.0,6363.0,2.55,1.59,0.96,932.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinopharm/Beijing; Sputnik V,Government of Lebanon,https://impact.cib.gov.lb/home/dashboard/vaccine
6371,Lebanon,LBN,2021-03-26,180074.0,111019.0,69055.0,6043.0,6400.0,2.64,1.63,1.01,938.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinopharm/Beijing; Sputnik V,Government of Lebanon,https://impact.cib.gov.lb/home/dashboard/vaccine
6372,Lebanon,LBN,2021-03-27,181127.0,111517.0,69610.0,1053.0,6540.0,2.65,1.63,1.02,958.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinopharm/Beijing; Sputnik V,Government of Lebanon,https://impact.cib.gov.lb/home/dashboard/vaccine
6373,Lebanon,LBN,2021-03-28,186712.0,114730.0,71982.0,5585.0,6899.0,2.74,1.68,1.05,1011.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinopharm/Beijing; Sputnik V,Government of Lebanon,https://impact.cib.gov.lb/home/dashboard/vaccine
6374,Lebanon,LBN,2021-03-29,193903.0,118998.0,74905.0,7191.0,6541.0,2.84,1.74,1.1,958.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinopharm/Beijing; Sputnik V,Government of Lebanon,https://impact.cib.gov.lb/home/dashboard/vaccine
6375,Lebanon,LBN,2021-03-30,207647.0,127913.0,79734.0,13744.0,7090.0,3.04,1.87,1.17,1039.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinopharm/Beijing; Sputnik V,Government of Lebanon,https://impact.cib.gov.lb/home/dashboard/vaccine
6376,Lebanon,LBN,2021-03-31,216286.0,133294.0,82992.0,8639.0,7182.0,3.17,1.95,1.22,1052.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinopharm/Beijing; Sputnik V,Government of Lebanon,https://impact.cib.gov.lb/home/dashboard/vaccine
6377,Lebanon,LBN,2021-04-01,222332.0,136761.0,85571.0,6046.0,6900.0,3.26,2.0,1.25,1011.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinopharm/Beijing; Sputnik V,Government of Lebanon,https://impact.cib.gov.lb/home/dashboard/vaccine
6378,Lebanon,LBN,2021-04-02,225708.0,138558.0,87150.0,3376.0,6519.0,3.31,2.03,1.28,955.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinopharm/Beijing; Sputnik V,Government of Lebanon,https://impact.cib.gov.lb/home/dashboard/vaccine
6379,Lebanon,LBN,2021-04-03,225842.0,138610.0,87232.0,134.0,6388.0,3.31,2.03,1.28,936.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinopharm/Beijing; Sputnik V,Government of Lebanon,https://impact.cib.gov.lb/home/dashboard/vaccine
6380,Lebanon,LBN,2021-04-04,228050.0,139855.0,88195.0,2208.0,5905.0,3.34,2.05,1.29,865.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinopharm/Beijing; Sputnik V,Government of Lebanon,https://impact.cib.gov.lb/home/dashboard/vaccine
6381,Lebanon,LBN,2021-04-05,235303.0,144264.0,91039.0,7253.0,5914.0,3.45,2.11,1.33,866.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinopharm/Beijing; Sputnik V,Government of Lebanon,https://impact.cib.gov.lb/home/dashboard/vaccine
6382,Lebanon,LBN,2021-04-06,244772.0,150660.0,94112.0,9469.0,5304.0,3.59,2.21,1.38,777.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinopharm/Beijing; Sputnik V,Government of Lebanon,https://impact.cib.gov.lb/home/dashboard/vaccine
6383,Lebanon,LBN,2021-04-07,259153.0,161164.0,97989.0,14381.0,6124.0,3.8,2.36,1.44,897.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinopharm/Beijing; Sputnik V,Government of Lebanon,https://impact.cib.gov.lb/home/dashboard/vaccine
6384,Lebanon,LBN,2021-04-08,268578.0,167957.0,100621.0,9425.0,6607.0,3.93,2.46,1.47,968.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinopharm/Beijing; Sputnik V,Government of Lebanon,https://impact.cib.gov.lb/home/dashboard/vaccine
6385,Lebanon,LBN,2021-04-09,272379.0,170506.0,101873.0,3801.0,6667.0,3.99,2.5,1.49,977.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinopharm/Beijing; Sputnik V,Government of Lebanon,https://impact.cib.gov.lb/home/dashboard/vaccine
6386,Lebanon,LBN,2021-04-10,273587.0,170571.0,103016.0,1208.0,6821.0,4.01,2.5,1.51,999.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinopharm/Beijing; Sputnik V,Government of Lebanon,https://impact.cib.gov.lb/home/dashboard/vaccine
6387,Lebanon,LBN,2021-04-11,,,,,7390.0,,,,1083.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinopharm/Beijing; Sputnik V,Government of Lebanon,https://impact.cib.gov.lb/home/dashboard/vaccine
6388,Lebanon,LBN,2021-04-12,285966.0,178155.0,107811.0,,7238.0,4.19,2.61,1.58,1060.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinopharm/Beijing; Sputnik V,Government of Lebanon,https://impact.cib.gov.lb/home/dashboard/vaccine
6389,Lebanon,LBN,2021-04-13,296165.0,184109.0,112056.0,10199.0,7342.0,4.34,2.7,1.64,1076.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinopharm/Beijing; Sputnik V,Government of Lebanon,https://impact.cib.gov.lb/home/dashboard/vaccine
6390,Lebanon,LBN,2021-04-14,296168.0,184111.0,112057.0,3.0,5288.0,4.34,2.7,1.64,775.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinopharm/Beijing; Sputnik V,Government of Lebanon,https://impact.cib.gov.lb/home/dashboard/vaccine
6391,Lebanon,LBN,2021-04-15,320623.0,198763.0,121860.0,24455.0,7435.0,4.7,2.91,1.79,1089.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinopharm/Beijing; Sputnik V,Government of Lebanon,https://impact.cib.gov.lb/home/dashboard/vaccine
6392,Lebanon,LBN,2021-04-16,322647.0,199999.0,122648.0,2024.0,7181.0,4.73,2.93,1.8,1052.0,Oxford/AstraZeneca; Pfizer/BioNTech; Sinopharm/Beijing; Sputnik V,Government of Lebanon,https://impact.cib.gov.lb/home/dashboard/vaccine
6393,Liechtenstein,LIE,2020-12-23,0.0,0.0,,,,0.0,0.0,,,Moderna; Pfizer/BioNTech,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL
6394,Liechtenstein,LIE,2020-12-24,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,Moderna; Pfizer/BioNTech,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL
6395,Liechtenstein,LIE,2020-12-25,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,Moderna; Pfizer/BioNTech,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL
6396,Liechtenstein,LIE,2020-12-26,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,Moderna; Pfizer/BioNTech,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL
6397,Liechtenstein,LIE,2020-12-27,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,Moderna; Pfizer/BioNTech,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL
6398,Liechtenstein,LIE,2020-12-28,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,Moderna; Pfizer/BioNTech,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL
6399,Liechtenstein,LIE,2020-12-29,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,Moderna; Pfizer/BioNTech,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL
6400,Liechtenstein,LIE,2020-12-30,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,Moderna; Pfizer/BioNTech,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL
6401,Liechtenstein,LIE,2020-12-31,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,Moderna; Pfizer/BioNTech,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL
6402,Liechtenstein,LIE,2021-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,Moderna; Pfizer/BioNTech,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL
6403,Liechtenstein,LIE,2021-01-02,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,Moderna; Pfizer/BioNTech,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL
6404,Liechtenstein,LIE,2021-01-03,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,Moderna; Pfizer/BioNTech,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL
6405,Liechtenstein,LIE,2021-01-04,2.0,2.0,,2.0,0.0,0.01,0.01,,0.0,Moderna; Pfizer/BioNTech,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL
6406,Liechtenstein,LIE,2021-01-05,2.0,2.0,,0.0,0.0,0.01,0.01,,0.0,Moderna; Pfizer/BioNTech,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL
6407,Liechtenstein,LIE,2021-01-06,5.0,5.0,,3.0,1.0,0.01,0.01,,26.0,Moderna; Pfizer/BioNTech,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL
6408,Liechtenstein,LIE,2021-01-07,6.0,6.0,,1.0,1.0,0.02,0.02,,26.0,Moderna; Pfizer/BioNTech,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL
6409,Liechtenstein,LIE,2021-01-08,6.0,6.0,,0.0,1.0,0.02,0.02,,26.0,Moderna; Pfizer/BioNTech,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL
6410,Liechtenstein,LIE,2021-01-09,6.0,6.0,,0.0,1.0,0.02,0.02,,26.0,Moderna; Pfizer/BioNTech,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL
6411,Liechtenstein,LIE,2021-01-10,6.0,6.0,,0.0,1.0,0.02,0.02,,26.0,Moderna; Pfizer/BioNTech,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL
6412,Liechtenstein,LIE,2021-01-11,6.0,6.0,,0.0,1.0,0.02,0.02,,26.0,Moderna; Pfizer/BioNTech,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL
6413,Liechtenstein,LIE,2021-01-12,11.0,11.0,,5.0,1.0,0.03,0.03,,26.0,Moderna; Pfizer/BioNTech,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL
6414,Liechtenstein,LIE,2021-01-13,11.0,11.0,,0.0,1.0,0.03,0.03,,26.0,Moderna; Pfizer/BioNTech,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL
6415,Liechtenstein,LIE,2021-01-14,11.0,11.0,,0.0,1.0,0.03,0.03,,26.0,Moderna; Pfizer/BioNTech,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL
6416,Liechtenstein,LIE,2021-01-15,11.0,11.0,,0.0,1.0,0.03,0.03,,26.0,Moderna; Pfizer/BioNTech,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL
6417,Liechtenstein,LIE,2021-01-16,11.0,11.0,,0.0,1.0,0.03,0.03,,26.0,Moderna; Pfizer/BioNTech,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL
6418,Liechtenstein,LIE,2021-01-17,11.0,11.0,,0.0,1.0,0.03,0.03,,26.0,Moderna; Pfizer/BioNTech,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL
6419,Liechtenstein,LIE,2021-01-18,116.0,116.0,,105.0,16.0,0.3,0.3,,420.0,Moderna; Pfizer/BioNTech,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL
6420,Liechtenstein,LIE,2021-01-19,191.0,191.0,,75.0,26.0,0.5,0.5,,682.0,Moderna; Pfizer/BioNTech,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL
6421,Liechtenstein,LIE,2021-01-20,247.0,247.0,,56.0,34.0,0.65,0.65,,892.0,Moderna; Pfizer/BioNTech,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL
6422,Liechtenstein,LIE,2021-01-21,313.0,313.0,,66.0,43.0,0.82,0.82,,1128.0,Moderna; Pfizer/BioNTech,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL
6423,Liechtenstein,LIE,2021-01-22,343.0,343.0,,30.0,47.0,0.9,0.9,,1232.0,Moderna; Pfizer/BioNTech,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL
6424,Liechtenstein,LIE,2021-01-23,343.0,343.0,,0.0,47.0,0.9,0.9,,1232.0,Moderna; Pfizer/BioNTech,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL
6425,Liechtenstein,LIE,2021-01-24,343.0,343.0,,0.0,47.0,0.9,0.9,,1232.0,Moderna; Pfizer/BioNTech,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL
6426,Liechtenstein,LIE,2021-01-25,418.0,418.0,,75.0,43.0,1.1,1.1,,1128.0,Moderna; Pfizer/BioNTech,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL
6427,Liechtenstein,LIE,2021-01-26,463.0,463.0,,45.0,39.0,1.21,1.21,,1023.0,Moderna; Pfizer/BioNTech,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL
6428,Liechtenstein,LIE,2021-01-27,463.0,463.0,,0.0,31.0,1.21,1.21,,813.0,Moderna; Pfizer/BioNTech,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL
6429,Liechtenstein,LIE,2021-01-28,651.0,651.0,,188.0,48.0,1.71,1.71,,1259.0,Moderna; Pfizer/BioNTech,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL
6430,Liechtenstein,LIE,2021-01-29,841.0,841.0,,190.0,71.0,2.21,2.21,,1862.0,Moderna; Pfizer/BioNTech,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL
6431,Liechtenstein,LIE,2021-01-30,841.0,841.0,,0.0,71.0,2.21,2.21,,1862.0,Moderna; Pfizer/BioNTech,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL
6432,Liechtenstein,LIE,2021-01-31,841.0,841.0,,0.0,71.0,2.21,2.21,,1862.0,Moderna; Pfizer/BioNTech,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL
6433,Liechtenstein,LIE,2021-02-01,841.0,841.0,,0.0,60.0,2.21,2.21,,1573.0,Moderna; Pfizer/BioNTech,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL
6434,Liechtenstein,LIE,2021-02-02,841.0,841.0,,0.0,54.0,2.21,2.21,,1416.0,Moderna; Pfizer/BioNTech,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL
6435,Liechtenstein,LIE,2021-02-03,846.0,841.0,5.0,5.0,55.0,2.22,2.21,0.01,1442.0,Moderna; Pfizer/BioNTech,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL
6436,Liechtenstein,LIE,2021-02-04,846.0,841.0,5.0,0.0,28.0,2.22,2.21,0.01,734.0,Moderna; Pfizer/BioNTech,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL
6437,Liechtenstein,LIE,2021-02-05,846.0,841.0,5.0,0.0,1.0,2.22,2.21,0.01,26.0,Moderna; Pfizer/BioNTech,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL
6438,Liechtenstein,LIE,2021-02-06,846.0,841.0,5.0,0.0,1.0,2.22,2.21,0.01,26.0,Moderna; Pfizer/BioNTech,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL
6439,Liechtenstein,LIE,2021-02-07,846.0,841.0,5.0,0.0,1.0,2.22,2.21,0.01,26.0,Moderna; Pfizer/BioNTech,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL
6440,Liechtenstein,LIE,2021-02-08,951.0,841.0,110.0,105.0,16.0,2.49,2.21,0.29,420.0,Moderna; Pfizer/BioNTech,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL
6441,Liechtenstein,LIE,2021-02-09,1026.0,842.0,184.0,75.0,26.0,2.69,2.21,0.48,682.0,Moderna; Pfizer/BioNTech,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL
6442,Liechtenstein,LIE,2021-02-10,1079.0,844.0,235.0,53.0,33.0,2.83,2.21,0.62,865.0,Moderna; Pfizer/BioNTech,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL
6443,Liechtenstein,LIE,2021-02-11,1144.0,844.0,300.0,65.0,43.0,3.0,2.21,0.79,1128.0,Moderna; Pfizer/BioNTech,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL
6444,Liechtenstein,LIE,2021-02-12,1174.0,844.0,330.0,30.0,47.0,3.08,2.21,0.87,1232.0,Moderna; Pfizer/BioNTech,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL
6445,Liechtenstein,LIE,2021-02-13,1174.0,844.0,330.0,0.0,47.0,3.08,2.21,0.87,1232.0,Moderna; Pfizer/BioNTech,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL
6446,Liechtenstein,LIE,2021-02-14,1174.0,844.0,330.0,0.0,47.0,3.08,2.21,0.87,1232.0,Moderna; Pfizer/BioNTech,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL
6447,Liechtenstein,LIE,2021-02-15,1249.0,845.0,404.0,75.0,43.0,3.28,2.22,1.06,1128.0,Moderna; Pfizer/BioNTech,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL
6448,Liechtenstein,LIE,2021-02-16,1494.0,1046.0,448.0,245.0,67.0,3.92,2.74,1.17,1757.0,Moderna; Pfizer/BioNTech,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL
6449,Liechtenstein,LIE,2021-02-17,1695.0,1247.0,448.0,201.0,88.0,4.44,3.27,1.17,2307.0,Moderna; Pfizer/BioNTech,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL
6450,Liechtenstein,LIE,2021-02-18,1815.0,1367.0,448.0,120.0,96.0,4.76,3.58,1.17,2517.0,Moderna; Pfizer/BioNTech,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL
6451,Liechtenstein,LIE,2021-02-19,1815.0,1367.0,448.0,0.0,92.0,4.76,3.58,1.17,2412.0,Moderna; Pfizer/BioNTech,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL
6452,Liechtenstein,LIE,2021-02-20,1815.0,1367.0,448.0,0.0,92.0,4.76,3.58,1.17,2412.0,Moderna; Pfizer/BioNTech,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL
6453,Liechtenstein,LIE,2021-02-21,1815.0,1367.0,448.0,0.0,92.0,4.76,3.58,1.17,2412.0,Moderna; Pfizer/BioNTech,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL
